"Id","Sales"
5003,194.221668195566
4003,6919.95558040054
3003,6110.97522114478
2003,5680.70970218606
1003,5406.0980872721
3,5855.31086212783
41004,4954.73280784067
40004,194.221668195566
39004,6919.95558040054
38004,6110.97522114478
37004,5680.70970218606
36004,5406.0980872721
35004,5855.31086212783
34004,4954.73280784067
33004,194.221668195566
32004,6919.95558040054
31004,6110.97522114478
30004,5680.70970218606
29004,5406.0980872721
28004,5855.31086212783
27004,4954.73280784067
26004,194.221668195566
25004,6919.95558040054
24004,6110.97522114478
23004,5680.70970218606
22004,5406.0980872721
21004,5855.31086212783
20004,4954.73280784067
19004,194.221668195566
18004,6919.95558040054
17004,6110.97522114478
16004,5680.70970218606
15004,5406.0980872721
14004,5855.31086212783
13004,4954.73280784067
12004,194.221668195566
11004,6919.95558040054
10004,6110.97522114478
9004,5680.70970218606
8004,5406.0980872721
7004,5855.31086212783
6004,4954.73280784067
5004,194.221668195566
4004,6919.95558040054
3004,6110.97522114478
2004,5680.70970218606
1004,5406.0980872721
4,5855.31086212783
41005,4954.73280784067
40005,194.221668195566
39005,6919.95558040054
38005,6110.97522114478
37005,5680.70970218606
36005,5406.0980872721
35005,5855.31086212783
34005,4954.73280784067
33005,194.221668195566
32005,6919.95558040054
31005,6110.97522114478
30005,5680.70970218606
29005,5406.0980872721
28005,5855.31086212783
27005,4954.73280784067
26005,194.221668195566
25005,6919.95558040054
24005,6110.97522114478
23005,5680.70970218606
22005,5406.0980872721
21005,5855.31086212783
20005,4954.73280784067
19005,194.221668195566
18005,6919.95558040054
17005,6110.97522114478
16005,5680.70970218606
15005,5406.0980872721
14005,5855.31086212783
13005,4954.73280784067
12005,194.221668195566
11005,6919.95558040054
10005,6110.97522114478
9005,5680.70970218606
8005,5406.0980872721
7005,5855.31086212783
6005,4954.73280784067
5005,194.221668195566
4005,6919.95558040054
3005,6110.97522114478
2005,5680.70970218606
1005,5406.0980872721
5,5855.31086212783
41006,4954.73280784067
40006,194.221668195566
39006,6919.95558040054
38006,6110.97522114478
37006,5680.70970218606
36006,5406.0980872721
35006,5855.31086212783
34006,4954.73280784067
33006,194.221668195566
32006,6919.95558040054
31006,6110.97522114478
30006,5680.70970218606
29006,5406.0980872721
28006,5855.31086212783
27006,4954.73280784067
26006,194.221668195566
25006,6919.95558040054
24006,6110.97522114478
23006,5680.70970218606
22006,5406.0980872721
21006,5855.31086212783
20006,4954.73280784067
19006,194.221668195566
18006,6919.95558040054
17006,6110.97522114478
16006,5680.70970218606
15006,5406.0980872721
14006,5855.31086212783
13006,4954.73280784067
12006,194.221668195566
11006,6919.95558040054
10006,6110.97522114478
9006,5680.70970218606
8006,5406.0980872721
7006,5855.31086212783
6006,4954.73280784067
5006,194.221668195566
4006,6919.95558040054
3006,6110.97522114478
2006,5680.70970218606
1006,5406.0980872721
6,5855.31086212783
41007,4954.73280784067
40007,194.221668195566
39007,6919.95558040054
38007,6110.97522114478
37007,5680.70970218606
36007,5406.0980872721
35007,5855.31086212783
34007,4954.73280784067
33007,194.221668195566
32007,6919.95558040054
31007,6110.97522114478
30007,5680.70970218606
29007,5406.0980872721
28007,5855.31086212783
27007,4954.73280784067
26007,194.221668195566
25007,6919.95558040054
24007,6110.97522114478
23007,5680.70970218606
22007,5406.0980872721
21007,5855.31086212783
20007,4954.73280784067
19007,194.221668195566
18007,6919.95558040054
17007,6110.97522114478
16007,5680.70970218606
15007,5406.0980872721
14007,5855.31086212783
13007,4954.73280784067
12007,194.221668195566
11007,6919.95558040054
10007,6110.97522114478
9007,5680.70970218606
8007,5406.0980872721
7007,5855.31086212783
6007,4954.73280784067
5007,194.221668195566
4007,6919.95558040054
3007,6110.97522114478
2007,5680.70970218606
1007,5406.0980872721
7,5855.31086212783
41008,4954.73280784067
40008,194.221668195566
39008,6919.95558040054
38008,6110.97522114478
37008,5680.70970218606
36008,5406.0980872721
35008,5855.31086212783
34008,4954.73280784067
33008,194.221668195566
32008,6919.95558040054
31008,6110.97522114478
30008,5680.70970218606
29008,5406.0980872721
28008,5855.31086212783
27008,4954.73280784067
26008,194.221668195566
25008,6919.95558040054
24008,6110.97522114478
23008,5680.70970218606
22008,5406.0980872721
21008,5855.31086212783
20008,4954.73280784067
19008,194.221668195566
18008,6919.95558040054
17008,6110.97522114478
16008,5680.70970218606
15008,5406.0980872721
14008,5855.31086212783
13008,4954.73280784067
12008,194.221668195566
11008,6919.95558040054
10008,6110.97522114478
9008,5680.70970218606
8008,5406.0980872721
7008,5855.31086212783
6008,4954.73280784067
5008,194.221668195566
4008,6919.95558040054
3008,6110.97522114478
2008,5680.70970218606
1008,5406.0980872721
8,5855.31086212783
41009,4954.73280784067
40009,194.221668195566
39009,6919.95558040054
38009,6110.97522114478
37009,5680.70970218606
36009,5406.0980872721
35009,5855.31086212783
34009,4954.73280784067
33009,194.221668195566
32009,6919.95558040054
31009,6110.97522114478
30009,5680.70970218606
29009,5406.0980872721
28009,5855.31086212783
27009,4954.73280784067
26009,194.221668195566
25009,6919.95558040054
24009,6110.97522114478
23009,5680.70970218606
22009,5406.0980872721
21009,5855.31086212783
20009,4954.73280784067
19009,194.221668195566
18009,6919.95558040054
17009,6110.97522114478
16009,5680.70970218606
15009,5406.0980872721
14009,5855.31086212783
13009,4954.73280784067
12009,194.221668195566
11009,6919.95558040054
10009,6110.97522114478
9009,5680.70970218606
8009,5406.0980872721
7009,5855.31086212783
6009,4954.73280784067
5009,194.221668195566
4009,6919.95558040054
3009,6110.97522114478
2009,5680.70970218606
1009,5406.0980872721
9,5855.31086212783
41010,4954.73280784067
40010,194.221668195566
39010,6919.95558040054
38010,6110.97522114478
37010,5680.70970218606
36010,5406.0980872721
35010,5855.31086212783
34010,4954.73280784067
33010,194.221668195566
32010,6919.95558040054
31010,6110.97522114478
30010,5680.70970218606
29010,5406.0980872721
28010,5855.31086212783
27010,4954.73280784067
26010,194.221668195566
25010,6919.95558040054
24010,6110.97522114478
23010,5680.70970218606
22010,5406.0980872721
21010,5855.31086212783
20010,4954.73280784067
19010,194.221668195566
18010,6919.95558040054
17010,6110.97522114478
16010,5680.70970218606
15010,5406.0980872721
14010,5855.31086212783
13010,4954.73280784067
12010,194.221668195566
11010,6919.95558040054
10010,6110.97522114478
9010,5680.70970218606
8010,5406.0980872721
7010,5855.31086212783
6010,4954.73280784067
5010,194.221668195566
4010,6919.95558040054
3010,6110.97522114478
2010,5680.70970218606
1010,5406.0980872721
10,5855.31086212783
41011,4954.73280784067
40011,194.221668195566
39011,6919.95558040054
38011,6110.97522114478
37011,5680.70970218606
36011,5406.0980872721
35011,5855.31086212783
34011,4954.73280784067
33011,194.221668195566
32011,6919.95558040054
31011,6110.97522114478
30011,5680.70970218606
29011,5406.0980872721
28011,5855.31086212783
27011,4954.73280784067
26011,194.221668195566
25011,6919.95558040054
24011,6110.97522114478
23011,5680.70970218606
22011,5406.0980872721
21011,5855.31086212783
20011,4954.73280784067
19011,194.221668195566
18011,6919.95558040054
17011,6110.97522114478
16011,5680.70970218606
15011,5406.0980872721
14011,5855.31086212783
13011,4954.73280784067
12011,194.221668195566
11011,6919.95558040054
10011,6110.97522114478
9011,5680.70970218606
8011,5406.0980872721
7011,5855.31086212783
6011,4954.73280784067
5011,194.221668195566
4011,6919.95558040054
3011,6110.97522114478
2011,5680.70970218606
1011,5406.0980872721
11,5855.31086212783
41012,4954.73280784067
40012,194.221668195566
39012,6919.95558040054
38012,6110.97522114478
37012,5680.70970218606
36012,5406.0980872721
35012,5855.31086212783
34012,4954.73280784067
33012,194.221668195566
32012,6919.95558040054
31012,6110.97522114478
30012,5680.70970218606
29012,5406.0980872721
28012,5855.31086212783
27012,4954.73280784067
26012,194.221668195566
25012,6919.95558040054
24012,6110.97522114478
23012,5680.70970218606
22012,5406.0980872721
21012,5855.31086212783
20012,4954.73280784067
19012,194.221668195566
18012,6919.95558040054
17012,6110.97522114478
16012,5680.70970218606
15012,5406.0980872721
14012,5855.31086212783
13012,4954.73280784067
12012,194.221668195566
11012,6919.95558040054
10012,6110.97522114478
9012,5680.70970218606
8012,5406.0980872721
7012,5855.31086212783
6012,4954.73280784067
5012,194.221668195566
4012,6919.95558040054
3012,6110.97522114478
2012,5680.70970218606
1012,5406.0980872721
12,5855.31086212783
41013,4954.73280784067
40013,194.221668195566
39013,6919.95558040054
38013,6110.97522114478
37013,5680.70970218606
36013,5406.0980872721
35013,5855.31086212783
34013,4954.73280784067
33013,194.221668195566
32013,6919.95558040054
31013,6110.97522114478
30013,5680.70970218606
29013,5406.0980872721
28013,5855.31086212783
27013,4954.73280784067
26013,194.221668195566
25013,6919.95558040054
24013,6110.97522114478
23013,5680.70970218606
22013,5406.0980872721
21013,5855.31086212783
20013,4954.73280784067
19013,194.221668195566
18013,6919.95558040054
17013,6110.97522114478
16013,5680.70970218606
15013,5406.0980872721
14013,5855.31086212783
13013,4954.73280784067
12013,194.221668195566
11013,6919.95558040054
10013,6110.97522114478
9013,5680.70970218606
8013,5406.0980872721
7013,5855.31086212783
6013,4954.73280784067
5013,194.221668195566
4013,6919.95558040054
3013,6110.97522114478
2013,5680.70970218606
1013,5406.0980872721
13,5855.31086212783
41014,4954.73280784067
40014,194.221668195566
39014,6919.95558040054
38014,6110.97522114478
37014,5680.70970218606
36014,5406.0980872721
35014,5855.31086212783
34014,4954.73280784067
33014,194.221668195566
32014,6919.95558040054
31014,6110.97522114478
30014,5680.70970218606
29014,5406.0980872721
28014,5855.31086212783
27014,4954.73280784067
26014,194.221668195566
25014,6919.95558040054
24014,6110.97522114478
23014,5680.70970218606
22014,5406.0980872721
21014,5855.31086212783
20014,4954.73280784067
19014,194.221668195566
18014,6919.95558040054
17014,6110.97522114478
16014,5680.70970218606
15014,5406.0980872721
14014,5855.31086212783
13014,4954.73280784067
12014,194.221668195566
11014,6919.95558040054
10014,6110.97522114478
9014,5680.70970218606
8014,5406.0980872721
7014,5855.31086212783
6014,4954.73280784067
5014,194.221668195566
4014,6919.95558040054
3014,6110.97522114478
2014,5680.70970218606
1014,5406.0980872721
14,5855.31086212783
41015,4954.73280784067
40015,194.221668195566
39015,6919.95558040054
38015,6110.97522114478
37015,5680.70970218606
36015,5406.0980872721
35015,5855.31086212783
34015,4954.73280784067
33015,194.221668195566
32015,6919.95558040054
31015,6110.97522114478
30015,5680.70970218606
29015,5406.0980872721
28015,5855.31086212783
27015,4954.73280784067
26015,194.221668195566
25015,6919.95558040054
24015,6110.97522114478
23015,5680.70970218606
22015,5406.0980872721
21015,5855.31086212783
20015,4954.73280784067
19015,194.221668195566
18015,6919.95558040054
17015,6110.97522114478
16015,5680.70970218606
15015,5406.0980872721
14015,5855.31086212783
13015,4954.73280784067
12015,194.221668195566
11015,6919.95558040054
10015,6110.97522114478
9015,5680.70970218606
8015,5406.0980872721
7015,5855.31086212783
6015,4954.73280784067
5015,194.221668195566
4015,6919.95558040054
3015,6110.97522114478
2015,5680.70970218606
1015,5406.0980872721
15,5855.31086212783
41016,4954.73280784067
40016,194.221668195566
39016,6919.95558040054
38016,6110.97522114478
37016,5680.70970218606
36016,5406.0980872721
35016,5855.31086212783
34016,4954.73280784067
33016,194.221668195566
32016,6919.95558040054
31016,6110.97522114478
30016,5680.70970218606
29016,5406.0980872721
28016,5855.31086212783
27016,4954.73280784067
26016,194.221668195566
25016,6919.95558040054
24016,6110.97522114478
23016,5680.70970218606
22016,5406.0980872721
21016,5855.31086212783
20016,4954.73280784067
19016,194.221668195566
18016,6919.95558040054
17016,6110.97522114478
16016,5680.70970218606
15016,5406.0980872721
14016,5855.31086212783
13016,4954.73280784067
12016,194.221668195566
11016,6919.95558040054
10016,6110.97522114478
9016,5680.70970218606
8016,5406.0980872721
7016,5855.31086212783
6016,4954.73280784067
5016,194.221668195566
4016,6919.95558040054
3016,6110.97522114478
2016,5680.70970218606
1016,5406.0980872721
16,5855.31086212783
41017,4954.73280784067
40017,194.221668195566
39017,6919.95558040054
38017,6110.97522114478
37017,5680.70970218606
36017,5406.0980872721
35017,5855.31086212783
34017,4954.73280784067
33017,194.221668195566
32017,6919.95558040054
31017,6110.97522114478
30017,5680.70970218606
29017,5406.0980872721
28017,5855.31086212783
27017,4954.73280784067
26017,194.221668195566
25017,6919.95558040054
24017,6110.97522114478
23017,5680.70970218606
22017,5406.0980872721
21017,5855.31086212783
20017,4954.73280784067
19017,194.221668195566
18017,6919.95558040054
17017,6110.97522114478
16017,5680.70970218606
15017,5406.0980872721
14017,5855.31086212783
13017,4954.73280784067
12017,194.221668195566
11017,6919.95558040054
10017,6110.97522114478
9017,5680.70970218606
8017,5406.0980872721
7017,5855.31086212783
6017,4954.73280784067
5017,194.221668195566
4017,6919.95558040054
3017,6110.97522114478
2017,5680.70970218606
1017,5406.0980872721
17,5855.31086212783
41018,4954.73280784067
40018,194.221668195566
39018,6919.95558040054
38018,6110.97522114478
37018,5680.70970218606
36018,5406.0980872721
35018,5855.31086212783
34018,4954.73280784067
33018,194.221668195566
32018,6919.95558040054
31018,6110.97522114478
30018,5680.70970218606
29018,5406.0980872721
28018,5855.31086212783
27018,4954.73280784067
26018,194.221668195566
25018,6919.95558040054
24018,6110.97522114478
23018,5680.70970218606
22018,5406.0980872721
21018,5855.31086212783
20018,4954.73280784067
19018,194.221668195566
18018,6919.95558040054
17018,6110.97522114478
16018,5680.70970218606
15018,5406.0980872721
14018,5855.31086212783
13018,4954.73280784067
12018,194.221668195566
11018,6919.95558040054
10018,6110.97522114478
9018,5680.70970218606
8018,5406.0980872721
7018,5855.31086212783
6018,4954.73280784067
5018,194.221668195566
4018,6919.95558040054
3018,6110.97522114478
2018,5680.70970218606
1018,5406.0980872721
18,5855.31086212783
41019,4954.73280784067
40019,194.221668195566
39019,6919.95558040054
38019,6110.97522114478
37019,5680.70970218606
36019,5406.0980872721
35019,5855.31086212783
34019,4954.73280784067
33019,194.221668195566
32019,6919.95558040054
31019,6110.97522114478
30019,5680.70970218606
29019,5406.0980872721
28019,5855.31086212783
27019,4954.73280784067
26019,194.221668195566
25019,6919.95558040054
24019,6110.97522114478
23019,5680.70970218606
22019,5406.0980872721
21019,5855.31086212783
20019,4954.73280784067
19019,194.221668195566
18019,6919.95558040054
17019,6110.97522114478
16019,5680.70970218606
15019,5406.0980872721
14019,5855.31086212783
13019,4954.73280784067
12019,194.221668195566
11019,6919.95558040054
10019,6110.97522114478
9019,5680.70970218606
8019,5406.0980872721
7019,5855.31086212783
6019,4954.73280784067
5019,194.221668195566
4019,6919.95558040054
3019,6110.97522114478
2019,5680.70970218606
1019,5406.0980872721
19,5855.31086212783
41020,4954.73280784067
40020,194.221668195566
39020,6919.95558040054
38020,6110.97522114478
37020,5680.70970218606
36020,5406.0980872721
35020,5855.31086212783
34020,4954.73280784067
33020,194.221668195566
32020,6919.95558040054
31020,6110.97522114478
30020,5680.70970218606
29020,5406.0980872721
28020,5855.31086212783
27020,4954.73280784067
26020,194.221668195566
25020,6919.95558040054
24020,6110.97522114478
23020,5680.70970218606
22020,5406.0980872721
21020,5855.31086212783
20020,4954.73280784067
19020,194.221668195566
18020,6919.95558040054
17020,6110.97522114478
16020,5680.70970218606
15020,5406.0980872721
14020,5855.31086212783
13020,4954.73280784067
12020,194.221668195566
11020,6919.95558040054
10020,6110.97522114478
9020,5680.70970218606
8020,5406.0980872721
7020,5855.31086212783
6020,4954.73280784067
5020,194.221668195566
4020,6919.95558040054
3020,6110.97522114478
2020,5680.70970218606
1020,5406.0980872721
20,5855.31086212783
41021,4954.73280784067
40021,194.221668195566
39021,6919.95558040054
38021,6110.97522114478
37021,5680.70970218606
36021,5406.0980872721
35021,5855.31086212783
34021,4954.73280784067
33021,194.221668195566
32021,6919.95558040054
31021,6110.97522114478
30021,5680.70970218606
29021,5406.0980872721
28021,5855.31086212783
27021,4954.73280784067
26021,194.221668195566
25021,6919.95558040054
24021,6110.97522114478
23021,5680.70970218606
22021,5406.0980872721
21021,5855.31086212783
20021,4954.73280784067
19021,194.221668195566
18021,6919.95558040054
17021,6110.97522114478
16021,5680.70970218606
15021,5406.0980872721
14021,5855.31086212783
13021,4954.73280784067
12021,194.221668195566
11021,6919.95558040054
10021,6110.97522114478
9021,5680.70970218606
8021,5406.0980872721
7021,5855.31086212783
6021,4954.73280784067
5021,194.221668195566
4021,6919.95558040054
3021,6110.97522114478
2021,5680.70970218606
1021,5406.0980872721
21,5855.31086212783
41022,4954.73280784067
40022,194.221668195566
39022,6919.95558040054
38022,6110.97522114478
37022,5680.70970218606
36022,5406.0980872721
35022,5855.31086212783
34022,4954.73280784067
33022,194.221668195566
32022,6919.95558040054
31022,6110.97522114478
30022,5680.70970218606
29022,5406.0980872721
28022,5855.31086212783
27022,4954.73280784067
26022,194.221668195566
25022,6919.95558040054
24022,6110.97522114478
23022,5680.70970218606
22022,5406.0980872721
21022,5855.31086212783
20022,4954.73280784067
19022,194.221668195566
18022,6919.95558040054
17022,6110.97522114478
16022,5680.70970218606
15022,5406.0980872721
14022,5855.31086212783
13022,4954.73280784067
12022,194.221668195566
11022,6919.95558040054
10022,6110.97522114478
9022,5680.70970218606
8022,5406.0980872721
7022,5855.31086212783
6022,4954.73280784067
5022,194.221668195566
4022,6919.95558040054
3022,6110.97522114478
2022,5680.70970218606
1022,5406.0980872721
22,5855.31086212783
41023,4954.73280784067
40023,194.221668195566
39023,6919.95558040054
38023,6110.97522114478
37023,5680.70970218606
36023,5406.0980872721
35023,5855.31086212783
34023,4954.73280784067
33023,194.221668195566
32023,6919.95558040054
31023,6110.97522114478
30023,5680.70970218606
29023,5406.0980872721
28023,5855.31086212783
27023,4954.73280784067
26023,194.221668195566
25023,6919.95558040054
24023,6110.97522114478
23023,5680.70970218606
22023,5406.0980872721
21023,5855.31086212783
20023,4954.73280784067
19023,194.221668195566
18023,6919.95558040054
17023,6110.97522114478
16023,5680.70970218606
15023,5406.0980872721
14023,5855.31086212783
13023,4954.73280784067
12023,194.221668195566
11023,6919.95558040054
10023,6110.97522114478
9023,5680.70970218606
8023,5406.0980872721
7023,5855.31086212783
6023,4954.73280784067
5023,194.221668195566
4023,6919.95558040054
3023,6110.97522114478
2023,5680.70970218606
1023,5406.0980872721
23,5855.31086212783
41024,4954.73280784067
40024,194.221668195566
39024,6919.95558040054
38024,6110.97522114478
37024,5680.70970218606
36024,5406.0980872721
35024,5855.31086212783
34024,4954.73280784067
33024,194.221668195566
32024,6919.95558040054
31024,6110.97522114478
30024,5680.70970218606
29024,5406.0980872721
28024,5855.31086212783
27024,4954.73280784067
26024,194.221668195566
25024,6919.95558040054
24024,6110.97522114478
23024,5680.70970218606
22024,5406.0980872721
21024,5855.31086212783
20024,4954.73280784067
19024,194.221668195566
18024,6919.95558040054
17024,6110.97522114478
16024,5680.70970218606
15024,5406.0980872721
14024,5855.31086212783
13024,4954.73280784067
12024,194.221668195566
11024,6919.95558040054
10024,6110.97522114478
9024,5680.70970218606
8024,5406.0980872721
7024,5855.31086212783
6024,4954.73280784067
5024,194.221668195566
4024,6919.95558040054
3024,6110.97522114478
2024,5680.70970218606
1024,5406.0980872721
24,5855.31086212783
41025,4954.73280784067
40025,194.221668195566
39025,6919.95558040054
38025,6110.97522114478
37025,5680.70970218606
36025,5406.0980872721
35025,5855.31086212783
34025,4954.73280784067
33025,194.221668195566
32025,6919.95558040054
31025,6110.97522114478
30025,5680.70970218606
29025,5406.0980872721
28025,5855.31086212783
27025,4954.73280784067
26025,194.221668195566
25025,6919.95558040054
24025,6110.97522114478
23025,5680.70970218606
22025,5406.0980872721
21025,5855.31086212783
20025,4954.73280784067
19025,194.221668195566
18025,6919.95558040054
17025,6110.97522114478
16025,5680.70970218606
15025,5406.0980872721
14025,5855.31086212783
13025,4954.73280784067
12025,194.221668195566
11025,6919.95558040054
10025,6110.97522114478
9025,5680.70970218606
8025,5406.0980872721
7025,5855.31086212783
6025,4954.73280784067
5025,194.221668195566
4025,6919.95558040054
3025,6110.97522114478
2025,5680.70970218606
1025,5406.0980872721
25,5855.31086212783
41026,4954.73280784067
40026,194.221668195566
39026,6919.95558040054
38026,6110.97522114478
37026,5680.70970218606
36026,5406.0980872721
35026,5855.31086212783
34026,4954.73280784067
33026,194.221668195566
32026,6919.95558040054
31026,6110.97522114478
30026,5680.70970218606
29026,5406.0980872721
28026,5855.31086212783
27026,4954.73280784067
26026,194.221668195566
25026,6919.95558040054
24026,6110.97522114478
23026,5680.70970218606
22026,5406.0980872721
21026,5855.31086212783
20026,4954.73280784067
19026,194.221668195566
18026,6919.95558040054
17026,6110.97522114478
16026,5680.70970218606
15026,5406.0980872721
14026,5855.31086212783
13026,4954.73280784067
12026,194.221668195566
11026,6919.95558040054
10026,6110.97522114478
9026,5680.70970218606
8026,5406.0980872721
7026,5855.31086212783
6026,4954.73280784067
5026,194.221668195566
4026,6919.95558040054
3026,6110.97522114478
2026,5680.70970218606
1026,5406.0980872721
26,5855.31086212783
41027,4954.73280784067
40027,194.221668195566
39027,6919.95558040054
38027,6110.97522114478
37027,5680.70970218606
36027,5406.0980872721
35027,5855.31086212783
34027,4954.73280784067
33027,194.221668195566
32027,6919.95558040054
31027,6110.97522114478
30027,5680.70970218606
29027,5406.0980872721
28027,5855.31086212783
27027,4954.73280784067
26027,194.221668195566
25027,6919.95558040054
24027,6110.97522114478
23027,5680.70970218606
22027,5406.0980872721
21027,5855.31086212783
20027,4954.73280784067
19027,194.221668195566
18027,6919.95558040054
17027,6110.97522114478
16027,5680.70970218606
15027,5406.0980872721
14027,5855.31086212783
13027,4954.73280784067
12027,194.221668195566
11027,6919.95558040054
10027,6110.97522114478
9027,5680.70970218606
8027,5406.0980872721
7027,5855.31086212783
6027,4954.73280784067
5027,194.221668195566
4027,6919.95558040054
3027,6110.97522114478
2027,5680.70970218606
1027,5406.0980872721
27,5855.31086212783
41028,4954.73280784067
40028,194.221668195566
39028,6919.95558040054
38028,6110.97522114478
37028,5680.70970218606
36028,5406.0980872721
35028,5855.31086212783
34028,4954.73280784067
33028,194.221668195566
32028,6919.95558040054
31028,6110.97522114478
30028,5680.70970218606
29028,5406.0980872721
28028,5855.31086212783
27028,4954.73280784067
26028,194.221668195566
25028,6919.95558040054
24028,6110.97522114478
23028,5680.70970218606
22028,5406.0980872721
21028,5855.31086212783
20028,4954.73280784067
19028,194.221668195566
18028,6919.95558040054
17028,6110.97522114478
16028,5680.70970218606
15028,5406.0980872721
14028,5855.31086212783
13028,4954.73280784067
12028,194.221668195566
11028,6919.95558040054
10028,6110.97522114478
9028,5680.70970218606
8028,5406.0980872721
7028,5855.31086212783
6028,4954.73280784067
5028,194.221668195566
4028,6919.95558040054
3028,6110.97522114478
2028,5680.70970218606
1028,5406.0980872721
28,5855.31086212783
41029,4954.73280784067
40029,194.221668195566
39029,6919.95558040054
38029,6110.97522114478
37029,5680.70970218606
36029,5406.0980872721
35029,5855.31086212783
34029,4954.73280784067
33029,194.221668195566
32029,6919.95558040054
31029,6110.97522114478
30029,5680.70970218606
29029,5406.0980872721
28029,5855.31086212783
27029,4954.73280784067
26029,194.221668195566
25029,6919.95558040054
24029,6110.97522114478
23029,5680.70970218606
22029,5406.0980872721
21029,5855.31086212783
20029,4954.73280784067
19029,194.221668195566
18029,6919.95558040054
17029,6110.97522114478
16029,5680.70970218606
15029,5406.0980872721
14029,5855.31086212783
13029,4954.73280784067
12029,194.221668195566
11029,6919.95558040054
10029,6110.97522114478
9029,5680.70970218606
8029,5406.0980872721
7029,5855.31086212783
6029,4954.73280784067
5029,194.221668195566
4029,6919.95558040054
3029,6110.97522114478
2029,5680.70970218606
1029,5406.0980872721
29,5855.31086212783
41030,4954.73280784067
40030,194.221668195566
39030,6919.95558040054
38030,6110.97522114478
37030,5680.70970218606
36030,5406.0980872721
35030,5855.31086212783
34030,4954.73280784067
33030,194.221668195566
32030,6919.95558040054
31030,6110.97522114478
30030,5680.70970218606
29030,5406.0980872721
28030,5855.31086212783
27030,4954.73280784067
26030,194.221668195566
25030,6919.95558040054
24030,6110.97522114478
23030,5680.70970218606
22030,5406.0980872721
21030,5855.31086212783
20030,4954.73280784067
19030,194.221668195566
18030,6919.95558040054
17030,6110.97522114478
16030,5680.70970218606
15030,5406.0980872721
14030,5855.31086212783
13030,4954.73280784067
12030,194.221668195566
11030,6919.95558040054
10030,6110.97522114478
9030,5680.70970218606
8030,5406.0980872721
7030,5855.31086212783
6030,4954.73280784067
5030,194.221668195566
4030,6919.95558040054
3030,6110.97522114478
2030,5680.70970218606
1030,5406.0980872721
30,5855.31086212783
41031,4954.73280784067
40031,194.221668195566
39031,6919.95558040054
38031,6110.97522114478
37031,5680.70970218606
36031,5406.0980872721
35031,5855.31086212783
34031,4954.73280784067
33031,194.221668195566
32031,6919.95558040054
31031,6110.97522114478
30031,5680.70970218606
29031,5406.0980872721
28031,5855.31086212783
27031,4954.73280784067
26031,194.221668195566
25031,6919.95558040054
24031,6110.97522114478
23031,5680.70970218606
22031,5406.0980872721
21031,5855.31086212783
20031,4954.73280784067
19031,194.221668195566
18031,6919.95558040054
17031,6110.97522114478
16031,5680.70970218606
15031,5406.0980872721
14031,5855.31086212783
13031,4954.73280784067
12031,194.221668195566
